tool,stratum,tier,path_cut_lr,n_genes,k,training_genes,training_n_damaging,training_n_normal,seed_key,fit_status,threshold,tier_reached,heldout_gene,heldout_n_damaging,heldout_n_normal,heldout_n_in_band,heldout_n_damaging_in_band,heldout_n_normal_in_band,heldout_lr,evaluable,cleared_cut,not_evaluable_reason
pangolin,s3_10,strong,18.7,7,4,BAP1;BARD1;BRCA1;BRCA2,385,1830,subset,fitted,0.7118325233459473,True,RAD51C,88,291,46,41,5,27.11590909090909,True,True,
pangolin,s3_10,strong,18.7,7,4,BAP1;BARD1;BRCA1;BRCA2,385,1830,subset,fitted,0.7118325233459473,True,VHL,10,60,3,3,0,,False,,fewer than 10 variants in the band
pangolin,s3_10,moderate,4.33,7,4,BAP1;BARD1;BRCA1;PALB2,403,1694,subset,fitted,0.5595473051071167,True,BRCA2,69,460,53,41,12,22.77777777777778,True,True,
pangolin,s3_10,moderate,4.33,7,4,BAP1;BARD1;BRCA1;PALB2,403,1694,subset,fitted,0.5595473051071167,True,RAD51C,88,291,69,56,13,14.244755244755245,True,True,
pangolin,s3_10,moderate,4.33,7,4,BAP1;BARD1;BRCA1;PALB2,403,1694,subset,fitted,0.5595473051071167,True,VHL,10,60,8,6,2,,False,,fewer than 10 variants in the band
pangolin,s3_10,strong,18.7,7,4,BAP1;BARD1;BRCA1;PALB2,403,1694,subset,fitted,0.7238243222236633,True,BRCA2,69,460,35,31,4,51.666666666666664,True,True,
pangolin,s3_10,strong,18.7,7,4,BAP1;BARD1;BRCA1;PALB2,403,1694,subset,fitted,0.7238243222236633,True,RAD51C,88,291,44,39,5,25.793181818181814,True,True,
pangolin,s3_10,strong,18.7,7,4,BAP1;BARD1;BRCA1;PALB2,403,1694,subset,fitted,0.7238243222236633,True,VHL,10,60,3,3,0,,False,,fewer than 10 variants in the band
pangolin,s3_10,moderate,4.33,7,4,BAP1;BARD1;BRCA1;RAD51C,404,1661,subset,fitted,0.55118328332901,True,BRCA2,69,460,54,42,12,23.333333333333336,True,True,
pangolin,s3_10,moderate,4.33,7,4,BAP1;BARD1;BRCA1;RAD51C,404,1661,subset,fitted,0.55118328332901,True,PALB2,87,324,49,38,11,12.865203761755486,True,True,
pangolin,s3_10,moderate,4.33,7,4,BAP1;BARD1;BRCA1;RAD51C,404,1661,subset,fitted,0.55118328332901,True,VHL,10,60,8,6,2,,False,,fewer than 10 variants in the band
pangolin,s3_10,strong,18.7,7,4,BAP1;BARD1;BRCA1;RAD51C,404,1661,subset,fitted,0.7118325233459473,True,BRCA2,69,460,36,32,4,53.333333333333336,True,True,
pangolin,s3_10,strong,18.7,7,4,BAP1;BARD1;BRCA1;RAD51C,404,1661,subset,fitted,0.7118325233459473,True,PALB2,87,324,20,19,1,70.75862068965517,True,True,
pangolin,s3_10,strong,18.7,7,4,BAP1;BARD1;BRCA1;RAD51C,404,1661,subset,fitted,0.7118325233459473,True,VHL,10,60,3,3,0,,False,,fewer than 10 variants in the band
pangolin,s3_10,moderate,4.33,7,4,BAP1;BARD1;BRCA1;VHL,326,1430,subset,fitted,0.5595473051071167,True,BRCA2,69,460,53,41,12,22.77777777777778,True,True,
pangolin,s3_10,moderate,4.33,7,4,BAP1;BARD1;BRCA1;VHL,326,1430,subset,fitted,0.5595473051071167,True,PALB2,87,324,49,38,11,12.865203761755486,True,True,
pangolin,s3_10,moderate,4.33,7,4,BAP1;BARD1;BRCA1;VHL,326,1430,subset,fitted,0.5595473051071167,True,RAD51C,88,291,69,56,13,14.244755244755245,True,True,
pangolin,s3_10,strong,18.7,7,4,BAP1;BARD1;BRCA1;VHL,326,1430,subset,fitted,0.7238243222236633,True,BRCA2,69,460,35,31,4,51.666666666666664,True,True,
pangolin,s3_10,strong,18.7,7,4,BAP1;BARD1;BRCA1;VHL,326,1430,subset,fitted,0.7238243222236633,True,PALB2,87,324,19,18,1,67.0344827586207,True,True,
pangolin,s3_10,strong,18.7,7,4,BAP1;BARD1;BRCA1;VHL,326,1430,subset,fitted,0.7238243222236633,True,RAD51C,88,291,44,39,5,25.793181818181814,True,True,
pangolin,s3_10,moderate,4.33,7,4,BAP1;BARD1;BRCA2;PALB2,368,1768,subset,fitted,0.5559492111206055,True,BRCA1,104,386,72,66,6,40.82692307692307,True,True,
pangolin,s3_10,moderate,4.33,7,4,BAP1;BARD1;BRCA2;PALB2,368,1768,subset,fitted,0.5559492111206055,True,RAD51C,88,291,69,56,13,14.244755244755245,True,True,
pangolin,s3_10,moderate,4.33,7,4,BAP1;BARD1;BRCA2;PALB2,368,1768,subset,fitted,0.5559492111206055,True,VHL,10,60,8,6,2,,False,,fewer than 10 variants in the band
pangolin,s3_10,strong,18.7,7,4,BAP1;BARD1;BRCA2;PALB2,368,1768,subset,fitted,0.7210018038749695,True,BRCA1,104,386,50,49,1,181.8653846153846,True,True,
pangolin,s3_10,strong,18.7,7,4,BAP1;BARD1;BRCA2;PALB2,368,1768,subset,fitted,0.7210018038749695,True,RAD51C,88,291,45,40,5,26.454545454545453,True,True,
pangolin,s3_10,strong,18.7,7,4,BAP1;BARD1;BRCA2;PALB2,368,1768,subset,fitted,0.7210018038749695,True,VHL,10,60,3,3,0,,False,,fewer than 10 variants in the band
pangolin,s3_10,moderate,4.33,7,4,BAP1;BARD1;BRCA2;RAD51C,369,1735,subset,fitted,0.55118328332901,True,BRCA1,104,386,72,66,6,40.82692307692307,True,True,
pangolin,s3_10,moderate,4.33,7,4,BAP1;BARD1;BRCA2;RAD51C,369,1735,subset,fitted,0.55118328332901,True,PALB2,87,324,49,38,11,12.865203761755486,True,True,
pangolin,s3_10,moderate,4.33,7,4,BAP1;BARD1;BRCA2;RAD51C,369,1735,subset,fitted,0.55118328332901,True,VHL,10,60,8,6,2,,False,,fewer than 10 variants in the band
pangolin,s3_10,strong,18.7,7,4,BAP1;BARD1;BRCA2;RAD51C,369,1735,subset,fitted,0.7228805422782898,True,BRCA1,104,386,50,49,1,181.8653846153846,True,True,
pangolin,s3_10,strong,18.7,7,4,BAP1;BARD1;BRCA2;RAD51C,369,1735,subset,fitted,0.7228805422782898,True,PALB2,87,324,19,18,1,67.0344827586207,True,True,
pangolin,s3_10,strong,18.7,7,4,BAP1;BARD1;BRCA2;RAD51C,369,1735,subset,fitted,0.7228805422782898,True,VHL,10,60,3,3,0,,False,,fewer than 10 variants in the band
pangolin,s3_10,moderate,4.33,7,4,BAP1;BARD1;BRCA2;VHL,291,1504,subset,fitted,0.5559492111206055,True,BRCA1,104,386,72,66,6,40.82692307692307,True,True,
pangolin,s3_10,moderate,4.33,7,4,BAP1;BARD1;BRCA2;VHL,291,1504,subset,fitted,0.5559492111206055,True,PALB2,87,324,49,38,11,12.865203761755486,True,True,
pangolin,s3_10,moderate,4.33,7,4,BAP1;BARD1;BRCA2;VHL,291,1504,subset,fitted,0.5559492111206055,True,RAD51C,88,291,69,56,13,14.244755244755245,True,True,
pangolin,s3_10,strong,18.7,7,4,BAP1;BARD1;BRCA2;VHL,291,1504,subset,fitted,0.7255396842956543,True,BRCA1,104,386,48,47,1,174.44230769230768,True,True,
pangolin,s3_10,strong,18.7,7,4,BAP1;BARD1;BRCA2;VHL,291,1504,subset,fitted,0.7255396842956543,True,PALB2,87,324,19,18,1,67.0344827586207,True,True,
pangolin,s3_10,strong,18.7,7,4,BAP1;BARD1;BRCA2;VHL,291,1504,subset,fitted,0.7255396842956543,True,RAD51C,88,291,44,39,5,25.793181818181814,True,True,
pangolin,s3_10,moderate,4.33,7,4,BAP1;BARD1;PALB2;RAD51C,387,1599,subset,fitted,0.5918850898742676,True,BRCA1,104,386,68,63,5,46.76538461538461,True,True,
pangolin,s3_10,moderate,4.33,7,4,BAP1;BARD1;PALB2;RAD51C,387,1599,subset,fitted,0.5918850898742676,True,BRCA2,69,460,50,40,10,26.666666666666668,True,True,
pangolin,s3_10,moderate,4.33,7,4,BAP1;BARD1;PALB2;RAD51C,387,1599,subset,fitted,0.5918850898742676,True,VHL,10,60,7,6,1,,False,,fewer than 10 variants in the band
pangolin,s3_10,strong,18.7,7,4,BAP1;BARD1;PALB2;RAD51C,387,1599,subset,fitted,0.7228805422782898,True,BRCA1,104,386,50,49,1,181.8653846153846,True,True,
pangolin,s3_10,strong,18.7,7,4,BAP1;BARD1;PALB2;RAD51C,387,1599,subset,fitted,0.7228805422782898,True,BRCA2,69,460,35,31,4,51.666666666666664,True,True,
pangolin,s3_10,strong,18.7,7,4,BAP1;BARD1;PALB2;RAD51C,387,1599,subset,fitted,0.7228805422782898,True,VHL,10,60,3,3,0,,False,,fewer than 10 variants in the band
pangolin,s3_10,moderate,4.33,7,4,BAP1;BARD1;PALB2;VHL,309,1368,subset,fitted,0.5595473051071167,True,BRCA1,104,386,72,66,6,40.82692307692307,True,True,
pangolin,s3_10,moderate,4.33,7,4,BAP1;BARD1;PALB2;VHL,309,1368,subset,fitted,0.5595473051071167,True,BRCA2,69,460,53,41,12,22.77777777777778,True,True,
pangolin,s3_10,moderate,4.33,7,4,BAP1;BARD1;PALB2;VHL,309,1368,subset,fitted,0.5595473051071167,True,RAD51C,88,291,69,56,13,14.244755244755245,True,True,
pangolin,s3_10,strong,18.7,7,4,BAP1;BARD1;PALB2;VHL,309,1368,subset,fitted,0.733879029750824,True,BRCA1,104,386,48,47,1,174.44230769230768,True,True,
pangolin,s3_10,strong,18.7,7,4,BAP1;BARD1;PALB2;VHL,309,1368,subset,fitted,0.733879029750824,True,BRCA2,69,460,33,29,4,48.33333333333333,True,True,
pangolin,s3_10,strong,18.7,7,4,BAP1;BARD1;PALB2;VHL,309,1368,subset,fitted,0.733879029750824,True,RAD51C,88,291,42,37,5,24.470454545454544,True,True,
pangolin,s3_10,moderate,4.33,7,4,BAP1;BARD1;RAD51C;VHL,310,1335,subset,fitted,0.5528239607810974,True,BRCA1,104,386,72,66,6,40.82692307692307,True,True,
pangolin,s3_10,moderate,4.33,7,4,BAP1;BARD1;RAD51C;VHL,310,1335,subset,fitted,0.5528239607810974,True,BRCA2,69,460,54,42,12,23.333333333333336,True,True,
pangolin,s3_10,moderate,4.33,7,4,BAP1;BARD1;RAD51C;VHL,310,1335,subset,fitted,0.5528239607810974,True,PALB2,87,324,49,38,11,12.865203761755486,True,True,
pangolin,s3_10,strong,18.7,7,4,BAP1;BARD1;RAD51C;VHL,310,1335,subset,fitted,0.7255396842956543,True,BRCA1,104,386,48,47,1,174.44230769230768,True,True,
pangolin,s3_10,strong,18.7,7,4,BAP1;BARD1;RAD51C;VHL,310,1335,subset,fitted,0.7255396842956543,True,BRCA2,69,460,35,31,4,51.666666666666664,True,True,
pangolin,s3_10,strong,18.7,7,4,BAP1;BARD1;RAD51C;VHL,310,1335,subset,fitted,0.7255396842956543,True,PALB2,87,324,19,18,1,67.0344827586207,True,True,
pangolin,s3_10,moderate,4.33,7,4,BAP1;BRCA1;BRCA2;PALB2,406,1761,subset,fitted,0.5403826236724854,True,BARD1,66,393,65,55,10,32.75,True,True,
pangolin,s3_10,moderate,4.33,7,4,BAP1;BRCA1;BRCA2;PALB2,406,1761,subset,fitted,0.5403826236724854,True,RAD51C,88,291,73,57,16,11.780539772727273,True,True,
pangolin,s3_10,moderate,4.33,7,4,BAP1;BRCA1;BRCA2;PALB2,406,1761,subset,fitted,0.5403826236724854,True,VHL,10,60,8,6,2,,False,,fewer than 10 variants in the band
pangolin,s3_10,strong,18.7,7,4,BAP1;BRCA1;BRCA2;PALB2,406,1761,subset,fitted,0.7118325233459473,True,BARD1,66,393,46,42,4,62.522727272727266,True,True,
pangolin,s3_10,strong,18.7,7,4,BAP1;BRCA1;BRCA2;PALB2,406,1761,subset,fitted,0.7118325233459473,True,RAD51C,88,291,46,41,5,27.11590909090909,True,True,
pangolin,s3_10,strong,18.7,7,4,BAP1;BRCA1;BRCA2;PALB2,406,1761,subset,fitted,0.7118325233459473,True,VHL,10,60,3,3,0,,False,,fewer than 10 variants in the band
pangolin,s3_10,moderate,4.33,7,4,BAP1;BRCA1;BRCA2;RAD51C,407,1728,subset,fitted,0.5391361713409424,True,BARD1,66,393,65,55,10,32.75,True,True,
pangolin,s3_10,moderate,4.33,7,4,BAP1;BRCA1;BRCA2;RAD51C,407,1728,subset,fitted,0.5391361713409424,True,PALB2,87,324,49,38,11,12.865203761755486,True,True,
pangolin,s3_10,moderate,4.33,7,4,BAP1;BRCA1;BRCA2;RAD51C,407,1728,subset,fitted,0.5391361713409424,True,VHL,10,60,8,6,2,,False,,fewer than 10 variants in the band
pangolin,s3_10,strong,18.7,7,4,BAP1;BRCA1;BRCA2;RAD51C,407,1728,subset,fitted,0.7130780220031738,True,BARD1,66,393,46,42,4,62.522727272727266,True,True,
pangolin,s3_10,strong,18.7,7,4,BAP1;BRCA1;BRCA2;RAD51C,407,1728,subset,fitted,0.7130780220031738,True,PALB2,87,324,20,19,1,70.75862068965517,True,True,
pangolin,s3_10,strong,18.7,7,4,BAP1;BRCA1;BRCA2;RAD51C,407,1728,subset,fitted,0.7130780220031738,True,VHL,10,60,3,3,0,,False,,fewer than 10 variants in the band
pangolin,s3_10,moderate,4.33,7,4,BAP1;BRCA1;BRCA2;VHL,329,1497,subset,fitted,0.5158736109733582,True,BARD1,66,393,70,56,14,23.81818181818182,True,True,
pangolin,s3_10,moderate,4.33,7,4,BAP1;BRCA1;BRCA2;VHL,329,1497,subset,fitted,0.5158736109733582,True,PALB2,87,324,52,39,13,11.172413793103448,True,True,
pangolin,s3_10,moderate,4.33,7,4,BAP1;BRCA1;BRCA2;VHL,329,1497,subset,fitted,0.5158736109733582,True,RAD51C,88,291,73,57,16,11.780539772727273,True,True,
pangolin,s3_10,strong,18.7,7,4,BAP1;BRCA1;BRCA2;VHL,329,1497,subset,fitted,0.7238243222236633,True,BARD1,66,393,45,41,4,61.03409090909091,True,True,
pangolin,s3_10,strong,18.7,7,4,BAP1;BRCA1;BRCA2;VHL,329,1497,subset,fitted,0.7238243222236633,True,PALB2,87,324,19,18,1,67.0344827586207,True,True,
pangolin,s3_10,strong,18.7,7,4,BAP1;BRCA1;BRCA2;VHL,329,1497,subset,fitted,0.7238243222236633,True,RAD51C,88,291,44,39,5,25.793181818181814,True,True,
pangolin,s3_10,moderate,4.33,7,4,BAP1;BRCA1;PALB2;RAD51C,425,1592,subset,fitted,0.5918850898742676,True,BARD1,66,393,55,48,7,40.83116883116883,True,True,
pangolin,s3_10,moderate,4.33,7,4,BAP1;BRCA1;PALB2;RAD51C,425,1592,subset,fitted,0.5918850898742676,True,BRCA2,69,460,50,40,10,26.666666666666668,True,True,
pangolin,s3_10,moderate,4.33,7,4,BAP1;BRCA1;PALB2;RAD51C,425,1592,subset,fitted,0.5918850898742676,True,VHL,10,60,7,6,1,,False,,fewer than 10 variants in the band
pangolin,s3_10,strong,18.7,7,4,BAP1;BRCA1;PALB2;RAD51C,425,1592,subset,fitted,0.7170321345329285,True,BARD1,66,393,46,42,4,62.522727272727266,True,True,
pangolin,s3_10,strong,18.7,7,4,BAP1;BRCA1;PALB2;RAD51C,425,1592,subset,fitted,0.7170321345329285,True,BRCA2,69,460,36,32,4,53.333333333333336,True,True,
pangolin,s3_10,strong,18.7,7,4,BAP1;BRCA1;PALB2;RAD51C,425,1592,subset,fitted,0.7170321345329285,True,VHL,10,60,3,3,0,,False,,fewer than 10 variants in the band
pangolin,s3_10,moderate,4.33,7,4,BAP1;BRCA1;PALB2;VHL,347,1361,subset,fitted,0.547325074672699,True,BARD1,66,393,64,54,10,32.154545454545456,True,True,
pangolin,s3_10,moderate,4.33,7,4,BAP1;BRCA1;PALB2;VHL,347,1361,subset,fitted,0.547325074672699,True,BRCA2,69,460,54,42,12,23.333333333333336,True,True,
pangolin,s3_10,moderate,4.33,7,4,BAP1;BRCA1;PALB2;VHL,347,1361,subset,fitted,0.547325074672699,True,RAD51C,88,291,73,57,16,11.780539772727273,True,True,
pangolin,s3_10,strong,18.7,7,4,BAP1;BRCA1;PALB2;VHL,347,1361,subset,fitted,0.733879029750824,True,BARD1,66,393,44,40,4,59.54545454545454,True,True,
pangolin,s3_10,strong,18.7,7,4,BAP1;BRCA1;PALB2;VHL,347,1361,subset,fitted,0.733879029750824,True,BRCA2,69,460,33,29,4,48.33333333333333,True,True,
pangolin,s3_10,strong,18.7,7,4,BAP1;BRCA1;PALB2;VHL,347,1361,subset,fitted,0.733879029750824,True,RAD51C,88,291,42,37,5,24.470454545454544,True,True,
pangolin,s3_10,moderate,4.33,7,4,BAP1;BRCA1;RAD51C;VHL,348,1328,subset,fitted,0.55118328332901,True,BARD1,66,393,64,54,10,32.154545454545456,True,True,
pangolin,s3_10,moderate,4.33,7,4,BAP1;BRCA1;RAD51C;VHL,348,1328,subset,fitted,0.55118328332901,True,BRCA2,69,460,54,42,12,23.333333333333336,True,True,
pangolin,s3_10,moderate,4.33,7,4,BAP1;BRCA1;RAD51C;VHL,348,1328,subset,fitted,0.55118328332901,True,PALB2,87,324,49,38,11,12.865203761755486,True,True,
pangolin,s3_10,strong,18.7,7,4,BAP1;BRCA1;RAD51C;VHL,348,1328,subset,fitted,0.7255396842956543,True,BARD1,66,393,44,40,4,59.54545454545454,True,True,
pangolin,s3_10,strong,18.7,7,4,BAP1;BRCA1;RAD51C;VHL,348,1328,subset,fitted,0.7255396842956543,True,BRCA2,69,460,35,31,4,51.666666666666664,True,True,
pangolin,s3_10,strong,18.7,7,4,BAP1;BRCA1;RAD51C;VHL,348,1328,subset,fitted,0.7255396842956543,True,PALB2,87,324,19,18,1,67.0344827586207,True,True,
pangolin,s3_10,moderate,4.33,7,4,BAP1;BRCA2;PALB2;RAD51C,390,1666,subset,fitted,0.5960028767585754,True,BARD1,66,393,55,48,7,40.83116883116883,True,True,
pangolin,s3_10,moderate,4.33,7,4,BAP1;BRCA2;PALB2;RAD51C,390,1666,subset,fitted,0.5960028767585754,True,BRCA1,104,386,67,62,5,46.02307692307693,True,True,
pangolin,s3_10,moderate,4.33,7,4,BAP1;BRCA2;PALB2;RAD51C,390,1666,subset,fitted,0.5960028767585754,True,VHL,10,60,7,6,1,,False,,fewer than 10 variants in the band
pangolin,s3_10,strong,18.7,7,4,BAP1;BRCA2;PALB2;RAD51C,390,1666,subset,fitted,0.7170321345329285,True,BARD1,66,393,46,42,4,62.522727272727266,True,True,
pangolin,s3_10,strong,18.7,7,4,BAP1;BRCA2;PALB2;RAD51C,390,1666,subset,fitted,0.7170321345329285,True,BRCA1,104,386,50,49,1,181.8653846153846,True,True,
pangolin,s3_10,strong,18.7,7,4,BAP1;BRCA2;PALB2;RAD51C,390,1666,subset,fitted,0.7170321345329285,True,VHL,10,60,3,3,0,,False,,fewer than 10 variants in the band
pangolin,s3_10,moderate,4.33,7,4,BAP1;BRCA2;PALB2;VHL,312,1435,subset,fitted,0.49417945742607117,True,BARD1,66,393,72,56,16,20.84090909090909,True,True,
pangolin,s3_10,moderate,4.33,7,4,BAP1;BRCA2;PALB2;VHL,312,1435,subset,fitted,0.49417945742607117,True,BRCA1,104,386,87,78,9,32.166666666666664,True,True,
pangolin,s3_10,moderate,4.33,7,4,BAP1;BRCA2;PALB2;VHL,312,1435,subset,fitted,0.49417945742607117,True,RAD51C,88,291,77,60,17,11.671122994652405,True,True,
pangolin,s3_10,strong,18.7,7,4,BAP1;BRCA2;PALB2;VHL,312,1435,subset,fitted,0.7306649088859558,True,BARD1,66,393,44,40,4,59.54545454545454,True,True,
pangolin,s3_10,strong,18.7,7,4,BAP1;BRCA2;PALB2;VHL,312,1435,subset,fitted,0.7306649088859558,True,BRCA1,104,386,48,47,1,174.44230769230768,True,True,
pangolin,s3_10,strong,18.7,7,4,BAP1;BRCA2;PALB2;VHL,312,1435,subset,fitted,0.7306649088859558,True,RAD51C,88,291,44,39,5,25.793181818181814,True,True,
pangolin,s3_10,moderate,4.33,7,4,BAP1;BRCA2;RAD51C;VHL,313,1402,subset,fitted,0.5218513607978821,True,BARD1,66,393,68,56,12,27.78787878787879,True,True,
pangolin,s3_10,moderate,4.33,7,4,BAP1;BRCA2;RAD51C;VHL,313,1402,subset,fitted,0.5218513607978821,True,BRCA1,104,386,76,70,6,43.30128205128206,True,True,
pangolin,s3_10,moderate,4.33,7,4,BAP1;BRCA2;RAD51C;VHL,313,1402,subset,fitted,0.5218513607978821,True,PALB2,87,324,51,39,12,12.10344827586207,True,True,
pangolin,s3_10,strong,18.7,7,4,BAP1;BRCA2;RAD51C;VHL,313,1402,subset,fitted,0.7255396842956543,True,BARD1,66,393,44,40,4,59.54545454545454,True,True,
pangolin,s3_10,strong,18.7,7,4,BAP1;BRCA2;RAD51C;VHL,313,1402,subset,fitted,0.7255396842956543,True,BRCA1,104,386,48,47,1,174.44230769230768,True,True,
pangolin,s3_10,strong,18.7,7,4,BAP1;BRCA2;RAD51C;VHL,313,1402,subset,fitted,0.7255396842956543,True,PALB2,87,324,19,18,1,67.0344827586207,True,True,
pangolin,s3_10,moderate,4.33,7,4,BAP1;PALB2;RAD51C;VHL,331,1266,subset,fitted,0.5647953152656555,True,BARD1,66,393,61,51,10,30.36818181818182,True,True,
pangolin,s3_10,moderate,4.33,7,4,BAP1;PALB2;RAD51C;VHL,331,1266,subset,fitted,0.5647953152656555,True,BRCA1,104,386,71,65,6,40.208333333333336,True,True,
pangolin,s3_10,moderate,4.33,7,4,BAP1;PALB2;RAD51C;VHL,331,1266,subset,fitted,0.5647953152656555,True,BRCA2,69,460,53,41,12,22.77777777777778,True,True,
pangolin,s3_10,strong,18.7,7,4,BAP1;PALB2;RAD51C;VHL,331,1266,subset,fitted,0.7307485938072205,True,BARD1,66,393,44,40,4,59.54545454545454,True,True,
pangolin,s3_10,strong,18.7,7,4,BAP1;PALB2;RAD51C;VHL,331,1266,subset,fitted,0.7307485938072205,True,BRCA1,104,386,48,47,1,174.44230769230768,True,True,
pangolin,s3_10,strong,18.7,7,4,BAP1;PALB2;RAD51C;VHL,331,1266,subset,fitted,0.7307485938072205,True,BRCA2,69,460,33,29,4,48.33333333333333,True,True,
pangolin,s3_10,moderate,4.33,7,4,BARD1;BRCA1;BRCA2;PALB2,326,1563,subset,fitted,0.4889884889125824,True,BAP1,146,591,73,55,18,12.368721461187214,True,True,
pangolin,s3_10,moderate,4.33,7,4,BARD1;BRCA1;BRCA2;PALB2,326,1563,subset,fitted,0.4889884889125824,True,RAD51C,88,291,78,61,17,11.865641711229948,True,True,
pangolin,s3_10,moderate,4.33,7,4,BARD1;BRCA1;BRCA2;PALB2,326,1563,subset,fitted,0.4889884889125824,True,VHL,10,60,8,6,2,,False,,fewer than 10 variants in the band
pangolin,s3_10,strong,18.7,7,4,BARD1;BRCA1;BRCA2;PALB2,326,1563,subset,fitted,0.7182299494743347,True,BAP1,146,591,25,22,3,29.684931506849317,True,True,
pangolin,s3_10,strong,18.7,7,4,BARD1;BRCA1;BRCA2;PALB2,326,1563,subset,fitted,0.7182299494743347,True,RAD51C,88,291,45,40,5,26.454545454545453,True,True,
pangolin,s3_10,strong,18.7,7,4,BARD1;BRCA1;BRCA2;PALB2,326,1563,subset,fitted,0.7182299494743347,True,VHL,10,60,3,3,0,,False,,fewer than 10 variants in the band
pangolin,s3_10,moderate,4.33,7,4,BARD1;BRCA1;BRCA2;RAD51C,327,1530,subset,fitted,0.5411291122436523,True,BAP1,146,591,65,50,15,13.493150684931507,True,True,
pangolin,s3_10,moderate,4.33,7,4,BARD1;BRCA1;BRCA2;RAD51C,327,1530,subset,fitted,0.5411291122436523,True,PALB2,87,324,49,38,11,12.865203761755486,True,True,
pangolin,s3_10,moderate,4.33,7,4,BARD1;BRCA1;BRCA2;RAD51C,327,1530,subset,fitted,0.5411291122436523,True,VHL,10,60,8,6,2,,False,,fewer than 10 variants in the band
pangolin,s3_10,strong,18.7,7,4,BARD1;BRCA1;BRCA2;RAD51C,327,1530,subset,fitted,0.7079978585243225,True,BAP1,146,591,27,24,3,32.38356164383562,True,True,
pangolin,s3_10,strong,18.7,7,4,BARD1;BRCA1;BRCA2;RAD51C,327,1530,subset,fitted,0.7079978585243225,True,PALB2,87,324,20,19,1,70.75862068965517,True,True,
pangolin,s3_10,strong,18.7,7,4,BARD1;BRCA1;BRCA2;RAD51C,327,1530,subset,fitted,0.7079978585243225,True,VHL,10,60,3,3,0,,False,,fewer than 10 variants in the band
pangolin,s3_10,moderate,4.33,7,4,BARD1;BRCA1;BRCA2;VHL,249,1299,subset,fitted,0.547325074672699,True,BAP1,146,591,65,50,15,13.493150684931507,True,True,
pangolin,s3_10,moderate,4.33,7,4,BARD1;BRCA1;BRCA2;VHL,249,1299,subset,fitted,0.547325074672699,True,PALB2,87,324,49,38,11,12.865203761755486,True,True,
pangolin,s3_10,moderate,4.33,7,4,BARD1;BRCA1;BRCA2;VHL,249,1299,subset,fitted,0.547325074672699,True,RAD51C,88,291,73,57,16,11.780539772727273,True,True,
pangolin,s3_10,strong,18.7,7,4,BARD1;BRCA1;BRCA2;VHL,249,1299,subset,fitted,0.6848793029785156,True,BAP1,146,591,32,28,4,28.335616438356166,True,True,
pangolin,s3_10,strong,18.7,7,4,BARD1;BRCA1;BRCA2;VHL,249,1299,subset,fitted,0.6848793029785156,True,PALB2,87,324,24,23,1,85.65517241379311,True,True,
pangolin,s3_10,strong,18.7,7,4,BARD1;BRCA1;BRCA2;VHL,249,1299,subset,fitted,0.6848793029785156,True,RAD51C,88,291,46,41,5,27.11590909090909,True,True,
pangolin,s3_10,moderate,4.33,7,4,BARD1;BRCA1;PALB2;RAD51C,345,1394,subset,fitted,0.4974539279937744,True,BAP1,146,591,72,55,17,13.096293311845287,True,True,
pangolin,s3_10,moderate,4.33,7,4,BARD1;BRCA1;PALB2;RAD51C,345,1394,subset,fitted,0.4974539279937744,True,BRCA2,69,460,60,46,14,21.9047619047619,True,True,
pangolin,s3_10,moderate,4.33,7,4,BARD1;BRCA1;PALB2;RAD51C,345,1394,subset,fitted,0.4974539279937744,True,VHL,10,60,8,6,2,,False,,fewer than 10 variants in the band
pangolin,s3_10,strong,18.7,7,4,BARD1;BRCA1;PALB2;RAD51C,345,1394,subset,fitted,0.7228805422782898,True,BAP1,146,591,25,22,3,29.684931506849317,True,True,
pangolin,s3_10,strong,18.7,7,4,BARD1;BRCA1;PALB2;RAD51C,345,1394,subset,fitted,0.7228805422782898,True,BRCA2,69,460,35,31,4,51.666666666666664,True,True,
pangolin,s3_10,strong,18.7,7,4,BARD1;BRCA1;PALB2;RAD51C,345,1394,subset,fitted,0.7228805422782898,True,VHL,10,60,3,3,0,,False,,fewer than 10 variants in the band
pangolin,s3_10,moderate,4.33,7,4,BARD1;BRCA1;PALB2;VHL,267,1163,subset,fitted,0.5611234307289124,True,BAP1,146,591,64,49,15,13.223287671232876,True,True,
pangolin,s3_10,moderate,4.33,7,4,BARD1;BRCA1;PALB2;VHL,267,1163,subset,fitted,0.5611234307289124,True,BRCA2,69,460,53,41,12,22.77777777777778,True,True,
pangolin,s3_10,moderate,4.33,7,4,BARD1;BRCA1;PALB2;VHL,267,1163,subset,fitted,0.5611234307289124,True,RAD51C,88,291,69,56,13,14.244755244755245,True,True,
