gene,stratum,clinvar_arm,tool,n,n_pos,n_neg,status,auroc,auprc,walker_sens_pp3,walker_spec_pp3,walker_lr_pp3,walker_lr_bp4,walker_lr_bp4_for_tier
PALB2,s3_50,classified,phastcons,151,14,137,ok,0.6856100104275287,0.3140389553165683,0.6428571428571429,0.6423357664233577,1.7973760932944607,0.5623973727422004,0.5623973727422004
PALB2,s3_50,classified,gpn_msa,151,14,137,ok,0.747393117831074,0.42785911748165256,1.0,0.06569343065693431,1.0703125,,
PALB2,s3_50,classified,nt,151,14,137,ok,0.3613138686131387,0.07203654406507876,0.35714285714285715,0.44525547445255476,0.643796992481203,1.6617250673854447,1.6617250673854447
PALB2,s3_50,classified,spliceai_walker,151,14,137,ok,0.7335766423357665,0.47920718301160103,0.5,0.9197080291970803,6.2272727272727275,0.6342592592592592,0.6342592592592592
PALB2,s3_50,classified,avi,151,14,137,ok,0.6845672575599583,0.5614347496787001,0.5,0.6861313868613139,1.5930232558139534,0.5591836734693877,0.5591836734693877
PALB2,s3_50,classified,avi_splice_sites,151,14,137,ok,0.6243482794577685,0.5047750818180021,0.5,0.9708029197080292,17.125,0.5524193548387096,0.5524193548387096
PALB2,s3_50,classified,avi_splice_site_usage,151,14,137,ok,0.7101147028154328,0.5694349420593838,0.5,0.9416058394160584,8.5625,0.556910569105691,0.556910569105691
PALB2,s3_50,classified,avi_splice_junctions,151,14,137,ok,0.6751824817518248,0.5147187259534949,0.7142857142857143,0.3284671532846715,1.063664596273292,0.5150375939849624,0.5150375939849624
PALB2,s3_50,recorded_unclassified,spliceai,90,26,64,ok,0.8365384615384616,0.7405884010297222,0.8846153846153846,0.671875,2.6959706959706957,0.14479638009049775,0.14479638009049775
PALB2,s3_50,recorded_unclassified,pangolin,90,26,64,ok,0.8407451923076923,0.7657699339150275,0.7307692307692307,0.703125,2.4615384615384612,0.14065934065934066,0.14065934065934066
PALB2,s3_50,recorded_unclassified,alphagenome,90,26,64,ok,0.8840144230769231,0.8405806600290595,1.0,0.0,1.0,,
PALB2,s3_50,recorded_unclassified,cadd,90,26,64,ok,0.7388822115384616,0.5747793775336792,1.0,0.03125,1.032258064516129,,
PALB2,s3_50,recorded_unclassified,phylop,90,26,64,ok,0.6511418269230769,0.4545686880475401,0.8076923076923077,0.359375,1.2607879924953096,0.5182186234817814,0.5182186234817814
PALB2,s3_50,recorded_unclassified,phastcons,90,26,64,ok,0.6487379807692307,0.434182188804773,0.6923076923076923,0.484375,1.3426573426573427,0.5470085470085471,0.5470085470085471
PALB2,s3_50,recorded_unclassified,gpn_msa,90,26,64,ok,0.7749399038461539,0.6178900791689734,1.0,0.078125,1.0847457627118644,,
PALB2,s3_50,recorded_unclassified,nt,90,26,64,ok,0.5528846153846154,0.4628955091183451,0.7692307692307693,0.203125,0.9653092006033183,1.3426573426573427,1.3426573426573427
PALB2,s3_50,recorded_unclassified,spliceai_walker,90,26,64,ok,0.8605769230769231,0.7708491482690429,0.9230769230769231,0.671875,2.8131868131868134,0.1641025641025641,0.1641025641025641
PALB2,s3_50,recorded_unclassified,avi,90,26,64,ok,0.8641826923076923,0.8161847588355857,0.9615384615384616,0.328125,1.4311270125223614,0.20512820512820515,0.20512820512820515
PALB2,s3_50,recorded_unclassified,avi_splice_sites,90,26,64,ok,0.8305288461538461,0.7737598817109728,0.6923076923076923,0.890625,6.329670329670329,0.3829059829059829,0.3829059829059829
PALB2,s3_50,recorded_unclassified,avi_splice_site_usage,90,26,64,ok,0.8713942307692307,0.8448398490184931,0.7307692307692307,0.8125,3.8974358974358974,0.2862254025044723,0.2862254025044723
PALB2,s3_50,recorded_unclassified,avi_splice_junctions,90,26,64,ok,0.8743990384615384,0.8307932109478263,0.9615384615384616,0.15625,1.1396011396011396,,
PALB2,s3_50,unrecorded,spliceai,634,62,572,ok,0.9329460861718927,0.6582951738108719,0.7258064516129032,0.9300699300699301,10.379032258064516,0.09511140671765879,0.09511140671765879
PALB2,s3_50,unrecorded,pangolin,634,62,572,ok,0.9370629370629371,0.7107726548186519,0.7419354838709677,0.9055944055944056,7.859020310633214,0.15872355185570586,0.15872355185570586
PALB2,s3_50,unrecorded,alphagenome,634,62,572,ok,0.9388111888111889,0.735189981407207,1.0,0.0,1.0,,
PALB2,s3_50,unrecorded,cadd,634,62,572,ok,0.8144597338145725,0.3796957697195817,1.0,0.013986013986013986,1.0141843971631206,,
PALB2,s3_50,unrecorded,phylop,634,62,572,ok,0.7699357094518385,0.3529343586293706,0.8870967741935484,0.4318181818181818,1.561290322580645,0.21063485049344527,0.21063485049344527
PALB2,s3_50,unrecorded,phastcons,634,62,572,ok,0.7392567110309046,0.23188083482183247,0.6290322580645161,0.6923076923076923,2.0443548387096775,0.4894327030033371,0.4894327030033371
PALB2,s3_50,unrecorded,gpn_msa,634,62,572,ok,0.7827797202797203,0.3396195531022097,0.9838709677419355,0.027972027972027972,1.01218380134602,0.5766129032258064,0.5766129032258064
PALB2,s3_50,unrecorded,nt,634,62,572,ok,0.5933340852695691,0.13688082282141273,0.7903225806451613,0.291958041958042,1.1162086818000796,0.6998887652947721,0.6998887652947721
PALB2,s3_50,unrecorded,spliceai_walker,634,62,572,ok,0.9553631852018949,0.7163740839223462,0.8548387096774194,0.9213286713286714,10.865949820788531,0.05863860032804811,0.05863860032804811
PALB2,s3_50,unrecorded,avi,634,62,572,ok,0.9224001804646966,0.7322756603595174,0.9354838709677419,0.6381118881118881,2.5850085709833257,0.06451612903225806,0.06451612903225806
PALB2,s3_50,unrecorded,avi_splice_sites,634,62,572,ok,0.9383741258741258,0.7267843329722546,0.6290322580645161,0.9667832167832168,18.937181663837013,0.22801422789157366,0.22801422789157366
PALB2,s3_50,unrecorded,avi_splice_site_usage,634,62,572,ok,0.9334536431310625,0.7027646327854838,0.6774193548387096,0.9248251748251748,9.011252813203301,0.23424899193548387,0.23424899193548387
PALB2,s3_50,unrecorded,avi_splice_junctions,634,62,572,ok,0.9508092713737875,0.7929859566795794,1.0,0.4020979020979021,1.672514619883041,0.0,0.33752950432730133
PALB2,all_1_50,classified,spliceai,227,89,138,ok,0.9432502849698746,0.944420279246642,0.8314606741573034,0.9202898550724637,10.431052093973443,0.09605250074574923,0.09605250074574923
PALB2,all_1_50,classified,pangolin,227,89,138,ok,0.9567659990229604,0.9609533638472754,0.9213483146067416,0.9202898550724637,11.558733401430032,0.09605250074574923,0.09605250074574923
PALB2,all_1_50,classified,alphagenome,227,89,138,ok,0.9418661455788959,0.9577945571181177,1.0,0.0,1.0,,
PALB2,all_1_50,classified,cadd,227,89,138,ok,0.9338869890897248,0.9442459724051533,1.0,0.021739130434782608,1.0222222222222221,,
PALB2,all_1_50,classified,phylop,227,89,138,ok,0.9067334310372903,0.8585195751376885,0.9213483146067416,0.463768115942029,1.7181901002125721,0.18713676869430454,0.18713676869430454
PALB2,all_1_50,classified,phastcons,227,89,138,ok,0.9120257287086794,0.8729259642962571,0.9213483146067416,0.6376811594202898,2.5429213483146067,0.12475784579620301,0.12475784579620301
PALB2,all_1_50,classified,gpn_msa,227,89,138,ok,0.9267220322423058,0.9096347427436514,1.0,0.06521739130434782,1.069767441860465,,
PALB2,all_1_50,classified,nt,227,89,138,ok,0.7248819410519459,0.7477542469663652,0.7191011235955056,0.4420289855072464,1.2887786370932437,0.7021411914352342,0.7021411914352342
PALB2,all_1_50,classified,spliceai_walker,227,89,138,ok,0.9566845790587852,0.9623636695552751,0.9213483146067416,0.9130434782608695,10.595505617977528,0.10049937578027465,0.10049937578027465
PALB2,all_1_50,classified,avi,227,89,138,ok,0.9500081419964175,0.9616887843263946,0.9213483146067416,0.6811594202898551,2.889683350357508,0.0886035313001605,0.0886035313001605
PALB2,all_1_50,classified,avi_splice_sites,227,89,138,ok,0.9407669760625306,0.9570904198070134,0.9213483146067416,0.9637681159420289,25.429213483146068,0.08753171438927147,0.08753171438927147
PALB2,all_1_50,classified,avi_splice_site_usage,227,89,138,ok,0.9539163002768278,0.9631482377047128,0.9213483146067416,0.9347826086956522,14.127340823970039,0.0882433543436558,0.0882433543436558
PALB2,all_1_50,classified,avi_splice_junctions,227,89,138,ok,0.9439016446832763,0.9516948237942902,0.9550561797752809,0.32608695652173914,1.417180137731062,0.08160851567120048,0.08160851567120048
PALB2,all_1_50,recorded_unclassified,spliceai,113,48,65,ok,0.903525641025641,0.9028581825915736,0.9375,0.6615384615384615,2.7698863636363633,0.07965686274509803,0.07965686274509803
PALB2,all_1_50,recorded_unclassified,pangolin,113,48,65,ok,0.9147435897435897,0.9199318490569852,0.8541666666666666,0.7076923076923077,2.922149122807017,0.07523148148148147,0.07523148148148147
PALB2,all_1_50,recorded_unclassified,alphagenome,113,48,65,ok,0.9371794871794872,0.9435462764243967,1.0,0.0,1.0,,
PALB2,all_1_50,recorded_unclassified,cadd,113,48,65,ok,0.8405448717948718,0.8354491180857968,1.0,0.03076923076923077,1.0317460317460319,,
PALB2,all_1_50,recorded_unclassified,phylop,113,48,65,ok,0.7572115384615384,0.7345944479069794,0.8541666666666666,0.35384615384615387,1.321924603174603,0.4276315789473684,0.4276315789473684
PALB2,all_1_50,recorded_unclassified,phastcons,113,48,65,ok,0.7383012820512821,0.6691720461295249,0.7916666666666666,0.47692307692307695,1.5134803921568627,0.4012345679012345,0.4012345679012345
PALB2,all_1_50,recorded_unclassified,gpn_msa,113,48,65,ok,0.8211538461538461,0.8092573958066319,1.0,0.07692307692307693,1.0833333333333333,,
PALB2,all_1_50,recorded_unclassified,nt,113,48,65,ok,0.6932692307692307,0.7275598293416283,0.8541666666666666,0.2153846153846154,1.088643790849673,0.7899305555555556,0.7899305555555556
PALB2,all_1_50,recorded_unclassified,spliceai_walker,113,48,65,ok,0.9169871794871794,0.9141159888186077,0.9583333333333334,0.6615384615384615,2.831439393939394,0.09027777777777776,0.09027777777777776
PALB2,all_1_50,recorded_unclassified,avi,113,48,65,ok,0.9208333333333333,0.9263817620397897,0.9791666666666666,0.3230769230769231,1.446496212121212,0.11284722222222221,0.11284722222222221
PALB2,all_1_50,recorded_unclassified,avi_splice_sites,113,48,65,ok,0.9080128205128205,0.9197323380992685,0.8333333333333334,0.8923076923076924,7.738095238095238,0.20606884057971014,0.20606884057971014
PALB2,all_1_50,recorded_unclassified,avi_splice_site_usage,113,48,65,ok,0.9291666666666667,0.940377446461901,0.8541666666666666,0.8,4.270833333333333,0.15746124031007752,0.15746124031007752
PALB2,all_1_50,recorded_unclassified,avi_splice_junctions,113,48,65,ok,0.9128205128205128,0.907859896514908,0.9791666666666666,0.15384615384615385,1.1571969696969697,,
PALB2,all_1_50,unrecorded,spliceai,676,104,572,ok,0.9583781603012372,0.8627981593670794,0.8269230769230769,0.9300699300699301,11.824999999999998,0.05670103092783505,0.05670103092783505
PALB2,all_1_50,unrecorded,pangolin,676,104,572,ok,0.9616393222162453,0.8755344856561077,0.8461538461538461,0.9055944055944056,8.962962962962964,0.0946236559139785,0.0946236559139785
PALB2,all_1_50,unrecorded,alphagenome,676,104,572,ok,0.9634716245293168,0.8931407142293848,1.0,0.0,1.0,,
PALB2,all_1_50,unrecorded,cadd,676,104,572,ok,0.8839177649273803,0.7272180268965704,1.0,0.013986013986013986,1.0141843971631206,,
PALB2,all_1_50,unrecorded,phylop,676,104,572,ok,0.8463555675094137,0.6565556221758576,0.9134615384615384,0.4318181818181818,1.6076923076923075,0.17579908675799086,0.17579908675799086
PALB2,all_1_50,unrecorded,phastcons,676,104,572,ok,0.8134245562130178,0.45245286656908995,0.7596153846153846,0.6923076923076923,2.4687499999999996,0.32095490716180375,0.32095490716180375
PALB2,all_1_50,unrecorded,gpn_msa,676,104,572,ok,0.8496083243679398,0.647069475254605,0.9903846153846154,0.027972027972027972,1.018884892086331,0.34375,0.34375
PALB2,all_1_50,unrecorded,nt,676,104,572,ok,0.6488367401828941,0.2706589808196529,0.8365384615384616,0.291958041958042,1.1814814814814816,0.5689655172413792,0.5689655172413792
PALB2,all_1_50,unrecorded,spliceai_walker,676,104,572,ok,0.9725490855298548,0.8925042402674328,0.9134615384615384,0.9213286713286714,11.61111111111111,0.034957627118644065,0.034957627118644065
PALB2,all_1_50,unrecorded,avi,676,104,572,ok,0.9534359870898332,0.8829191927962385,0.9615384615384616,0.6381118881118881,2.6570048309178746,0.038461538461538464,0.038461538461538464
PALB2,all_1_50,unrecorded,avi_splice_sites,676,104,572,ok,0.9632446880043034,0.8878190315714691,0.7788461538461539,0.9667832167832168,23.447368421052634,0.1359315589353612,0.1359315589353612
PALB2,all_1_50,unrecorded,avi_splice_site_usage,676,104,572,ok,0.9600927918235611,0.8743453731711451,0.8076923076923077,0.9248251748251748,10.74418604651163,0.1396484375,0.1396484375
PALB2,all_1_50,unrecorded,avi_splice_junctions,676,104,572,ok,0.9698006320602475,0.904768650404675,1.0,0.4020979020979021,1.672514619883041,0.0,0.20121951219512196
RAD51C,s3_10,classified,spliceai,85,11,74,ok,0.8992628992628993,0.8133234519104084,0.7272727272727273,0.9324324324324325,10.763636363636364,0.23604465709728867,0.23604465709728867
RAD51C,s3_10,classified,pangolin,85,11,74,ok,0.8796068796068796,0.8173701298701299,0.7272727272727273,0.9054054054054054,7.688311688311688,0.22056631892697467,0.22056631892697467
RAD51C,s3_10,classified,alphagenome,85,11,74,ok,0.8439803439803439,0.7908961012451521,1.0,0.0,1.0,,
RAD51C,s3_10,classified,cadd,85,11,74,ok,0.754914004914005,0.4091826512441989,1.0,0.0,1.0,,
RAD51C,s3_10,classified,phylop,85,11,74,ok,0.9004914004914005,0.8212509712509712,1.0,0.3108108108108108,1.450980392156863,0.0,0.961038961038961
RAD51C,s3_10,classified,phastcons,85,11,74,ok,0.8992628992628993,0.5066558441558441,1.0,0.4189189189189189,1.7209302325581397,0.0,0.8409090909090908
RAD51C,s3_10,classified,gpn_msa,85,11,74,ok,0.8728501228501229,0.7296635369690398,1.0,0.05405405405405406,1.0571428571428572,,
RAD51C,s3_10,classified,nt,85,11,74,ok,0.6867321867321867,0.4164263484371993,0.6363636363636364,0.43243243243243246,1.1212121212121213,0.6510263929618768,0.6510263929618768
RAD51C,s3_10,classified,spliceai_walker,85,11,74,ok,0.8894348894348895,0.8081245895487381,0.7272727272727273,0.9324324324324325,10.763636363636364,0.24025974025974026,0.24025974025974026
RAD51C,s3_10,classified,avi,85,11,74,ok,0.9176904176904177,0.8393193013882669,0.9090909090909091,0.40540540540540543,1.5289256198347105,0.0,2.018181818181818
RAD51C,s3_10,classified,avi_splice_sites,85,11,74,ok,0.8728501228501229,0.7424242424242424,0.7272727272727273,0.972972972972973,26.90909090909091,0.30578512396694213,0.30578512396694213
RAD51C,s3_10,classified,avi_splice_site_usage,85,11,74,ok,0.8673218673218673,0.8455028026281599,0.7272727272727273,1.0,,0.20081411126187246,0.20081411126187246
RAD51C,s3_10,classified,avi_splice_junctions,85,11,74,ok,0.8869778869778869,0.8278055278055279,1.0,0.20270270270270271,1.2542372881355932,,
RAD51C,s3_10,recorded_unclassified,spliceai,62,27,35,ok,0.9375661375661376,0.9220923965542356,0.9629629629629629,0.7142857142857143,3.3703703703703702,0.0,0.19444444444444445
RAD51C,s3_10,recorded_unclassified,pangolin,62,27,35,ok,0.9407407407407408,0.926465223712529,0.9629629629629629,0.7142857142857143,3.3703703703703702,0.0,0.17676767676767677
RAD51C,s3_10,recorded_unclassified,alphagenome,62,27,35,ok,0.9417989417989417,0.9288193739111017,1.0,0.0,1.0,,
RAD51C,s3_10,recorded_unclassified,cadd,62,27,35,ok,0.78994708994709,0.7612747859279869,1.0,0.0,1.0,,
RAD51C,s3_10,recorded_unclassified,phylop,62,27,35,ok,0.783068783068783,0.7936621048918431,0.9259259259259259,0.42857142857142855,1.6203703703703705,0.1994301994301994,0.1994301994301994
RAD51C,s3_10,recorded_unclassified,phastcons,62,27,35,ok,0.7058201058201058,0.6032576017095197,0.8888888888888888,0.2857142857142857,1.2444444444444442,0.25925925925925924,0.25925925925925924
RAD51C,s3_10,recorded_unclassified,gpn_msa,62,27,35,ok,0.7814814814814814,0.7878099665948247,1.0,0.0,1.0,,
RAD51C,s3_10,recorded_unclassified,nt,62,27,35,ok,0.8497354497354498,0.8223796686099705,0.9629629629629629,0.5142857142857142,1.9825708061002179,0.08101851851851852,0.08101851851851852
RAD51C,s3_10,recorded_unclassified,spliceai_walker,62,27,35,ok,0.9333333333333333,0.9190741329944037,0.9629629629629629,0.6571428571428571,2.808641975308642,0.0,0.19444444444444445
RAD51C,s3_10,recorded_unclassified,avi,62,27,35,ok,0.9206349206349206,0.8976505200880521,0.9629629629629629,0.2571428571428571,1.2962962962962963,,
RAD51C,s3_10,recorded_unclassified,avi_splice_sites,62,27,35,ok,0.9206349206349206,0.9098929251227378,0.8518518518518519,0.8285714285714286,4.969135802469136,0.04985754985754985,0.04985754985754985
RAD51C,s3_10,recorded_unclassified,avi_splice_site_usage,62,27,35,ok,0.9402116402116402,0.9352468041195214,0.9259259259259259,0.8,4.62962962962963,0.04985754985754985,0.04985754985754985
RAD51C,s3_10,recorded_unclassified,avi_splice_junctions,62,27,35,ok,0.9354497354497354,0.9224132155061057,1.0,0.05714285714285714,1.0606060606060606,,
RAD51C,s3_10,unrecorded,spliceai,232,50,182,ok,0.896043956043956,0.725897571583428,0.86,0.7857142857142857,4.013333333333334,0.1223529411764706,0.1223529411764706
RAD51C,s3_10,unrecorded,pangolin,232,50,182,ok,0.9036263736263737,0.7207672465674351,0.82,0.7802197802197802,3.731,0.08950819672131148,0.08950819672131148
RAD51C,s3_10,unrecorded,alphagenome,232,50,182,ok,0.9220879120879121,0.756684345078323,1.0,0.0,1.0,,
RAD51C,s3_10,unrecorded,cadd,232,50,182,ok,0.6507142857142857,0.3127638607782004,1.0,0.0,1.0,,
RAD51C,s3_10,unrecorded,phylop,232,50,182,ok,0.7473626373626374,0.5176404997068457,0.9,0.31868131868131866,1.320967741935484,0.29714285714285715,0.29714285714285715
RAD51C,s3_10,unrecorded,phastcons,232,50,182,ok,0.735989010989011,0.4008950124479298,0.94,0.25274725274725274,1.2579411764705881,0.30333333333333334,0.30333333333333334
RAD51C,s3_10,unrecorded,gpn_msa,232,50,182,ok,0.7736813186813187,0.586315493860044,1.0,0.06043956043956044,1.064327485380117,0.0,0.9927272727272727
RAD51C,s3_10,unrecorded,nt,232,50,182,ok,0.6964835164835165,0.4462902104481927,0.8,0.3901098901098901,1.3117117117117116,0.52,0.52
RAD51C,s3_10,unrecorded,spliceai_walker,232,50,182,ok,0.8973626373626373,0.72940937160389,0.86,0.7692307692307693,3.7266666666666666,0.09495652173913044,0.09495652173913044
RAD51C,s3_10,unrecorded,avi,232,50,182,ok,0.8991208791208791,0.7829726999723086,0.98,0.23076923076923078,1.2739999999999998,0.22749999999999998,0.22749999999999998
RAD51C,s3_10,unrecorded,avi_splice_sites,232,50,182,ok,0.8895054945054945,0.66643881669574,0.6,0.8956043956043956,5.747368421052631,0.20507042253521127,0.20507042253521127
RAD51C,s3_10,unrecorded,avi_splice_site_usage,232,50,182,ok,0.9252197802197802,0.7465381238981201,0.88,0.8571428571428571,6.16,0.0797080291970803,0.0797080291970803
RAD51C,s3_10,unrecorded,avi_splice_junctions,232,50,182,ok,0.925054945054945,0.7842442730908744,1.0,0.12087912087912088,1.1375,,
RAD51C,s11_50,classified,spliceai,131,5,126,not evaluable,,,,,,,
RAD51C,s11_50,classified,pangolin,131,5,126,not evaluable,,,,,,,
RAD51C,s11_50,classified,alphagenome,131,5,126,not evaluable,,,,,,,
RAD51C,s11_50,classified,cadd,131,5,126,not evaluable,,,,,,,
RAD51C,s11_50,classified,phylop,131,5,126,not evaluable,,,,,,,
RAD51C,s11_50,classified,phastcons,131,5,126,not evaluable,,,,,,,
RAD51C,s11_50,classified,gpn_msa,131,5,126,not evaluable,,,,,,,
RAD51C,s11_50,classified,nt,131,5,126,not evaluable,,,,,,,
RAD51C,s11_50,classified,spliceai_walker,131,5,126,not evaluable,,,,,,,
RAD51C,s11_50,classified,avi,131,5,126,not evaluable,,,,,,,
RAD51C,s11_50,classified,avi_splice_sites,131,5,126,not evaluable,,,,,,,
RAD51C,s11_50,classified,avi_splice_site_usage,131,5,126,not evaluable,,,,,,,
RAD51C,s11_50,classified,avi_splice_junctions,131,5,126,not evaluable,,,,,,,
RAD51C,s11_50,recorded_unclassified,spliceai,13,3,10,not evaluable,,,,,,,
RAD51C,s11_50,recorded_unclassified,pangolin,13,3,10,not evaluable,,,,,,,
RAD51C,s11_50,recorded_unclassified,alphagenome,13,3,10,not evaluable,,,,,,,
RAD51C,s11_50,recorded_unclassified,cadd,13,3,10,not evaluable,,,,,,,
RAD51C,s11_50,recorded_unclassified,phylop,13,3,10,not evaluable,,,,,,,
RAD51C,s11_50,recorded_unclassified,phastcons,13,3,10,not evaluable,,,,,,,
RAD51C,s11_50,recorded_unclassified,gpn_msa,13,3,10,not evaluable,,,,,,,
RAD51C,s11_50,recorded_unclassified,nt,13,3,10,not evaluable,,,,,,,
RAD51C,s11_50,recorded_unclassified,spliceai_walker,13,3,10,not evaluable,,,,,,,
RAD51C,s11_50,recorded_unclassified,avi,13,3,10,not evaluable,,,,,,,
RAD51C,s11_50,recorded_unclassified,avi_splice_sites,13,3,10,not evaluable,,,,,,,
RAD51C,s11_50,recorded_unclassified,avi_splice_site_usage,13,3,10,not evaluable,,,,,,,
RAD51C,s11_50,recorded_unclassified,avi_splice_junctions,13,3,10,not evaluable,,,,,,,
RAD51C,s11_50,unrecorded,spliceai,621,28,593,ok,0.910563719585642,0.5828024657266625,0.5714285714285714,0.9797639123102867,28.238095238095237,0.23188216892596453,0.23188216892596453
RAD51C,s11_50,unrecorded,pangolin,621,28,593,ok,0.8778607564442303,0.4902084411749255,0.5,0.9595278246205734,12.354166666666668,0.2750463821892393,0.2750463821892393
RAD51C,s11_50,unrecorded,alphagenome,621,28,593,ok,0.8889424235124066,0.5488339319891531,1.0,0.0,1.0,,
RAD51C,s11_50,unrecorded,cadd,621,28,593,ok,0.4493495543242592,0.07825071091805966,1.0,0.011804384485666104,1.0119453924914676,,
RAD51C,s11_50,unrecorded,phylop,621,28,593,ok,0.7478318477475308,0.1037248754735625,0.9285714285714286,0.38954468802698144,1.5211128650355172,0.19609788359788358,0.19609788359788358
RAD51C,s11_50,unrecorded,phastcons,621,28,593,ok,0.6723078776198507,0.09000005431620998,0.5714285714285714,0.654300168634064,1.6529616724738676,0.7001180637544273,0.7001180637544273
RAD51C,s11_50,unrecorded,gpn_msa,621,28,593,ok,0.7822813779812093,0.16023406374464408,0.9642857142857143,0.04384485666104553,1.0085034013605443,0.8824404761904762,0.8824404761904762
RAD51C,s11_50,unrecorded,nt,621,28,593,ok,0.807576487593351,0.1555233254556252,0.9642857142857143,0.3844856661045531,1.5666340508806262,0.10037237643872715,0.10037237643872715
RAD51C,s11_50,unrecorded,spliceai_walker,621,28,593,ok,0.9008672609009877,0.563183429865359,0.6071428571428571,0.9713322091062394,21.178571428571427,0.23575404187649082,0.23575404187649082
RAD51C,s11_50,unrecorded,avi,621,28,593,ok,0.8521440616718863,0.4760013440408581,0.8571428571428571,0.6188870151770658,2.2490518331226297,0.250140607424072,0.250140607424072
RAD51C,s11_50,unrecorded,avi_splice_sites,621,28,593,ok,0.8571729703685859,0.405464459521199,0.32142857142857145,0.984822934232715,21.17857142857143,0.6283345799052604,0.6283345799052604
RAD51C,s11_50,unrecorded,avi_splice_site_usage,621,28,593,ok,0.9039689231510479,0.5895624602436977,0.42857142857142855,0.9814502529510961,23.1038961038961,0.33381285964473356,0.33381285964473356
RAD51C,s11_50,unrecorded,avi_splice_junctions,621,28,593,ok,0.9202601782702963,0.5780484552379627,0.9642857142857143,0.3979763912310287,1.6017406962785115,0.0,0.6759118541033434
RAD51C,s3_50,classified,spliceai,216,16,200,ok,0.84625,0.665123414416037,0.5,0.97,16.666666666666668,0.2824858757062147,0.2824858757062147
RAD51C,s3_50,classified,pangolin,216,16,200,ok,0.848125,0.641173163087056,0.5,0.955,11.11111111111111,0.2840909090909091,0.2840909090909091
RAD51C,s3_50,classified,alphagenome,216,16,200,ok,0.85875,0.6944054643348394,1.0,0.0,1.0,,
RAD51C,s3_50,classified,cadd,216,16,200,ok,0.6046875,0.20600274845564054,1.0,0.015,1.015228426395939,,
RAD51C,s3_50,classified,phylop,216,16,200,ok,0.76796875,0.5969207051982653,0.8125,0.43,1.4254385964912282,0.4629629629629629,0.4629629629629629
RAD51C,s3_50,classified,phastcons,216,16,200,ok,0.7290625,0.35460223881687203,0.6875,0.61,1.7628205128205128,0.5530973451327434,0.5530973451327434
RAD51C,s3_50,classified,gpn_msa,216,16,200,ok,0.6884375,0.4694917207708766,0.9375,0.055,0.9920634920634921,1.1363636363636365,1.1363636363636365
RAD51C,s3_50,classified,nt,216,16,200,ok,0.689375,0.29395625937593983,0.6875,0.41,1.1652542372881356,0.6493506493506493,0.6493506493506493
RAD51C,s3_50,classified,spliceai_walker,216,16,200,ok,0.8528125,0.660609454882188,0.5,0.97,16.666666666666668,0.2857142857142857,0.2857142857142857
RAD51C,s3_50,classified,avi,216,16,200,ok,0.8425,0.6398521418218145,0.8125,0.585,1.957831325301205,0.16666666666666666,0.16666666666666666
RAD51C,s3_50,classified,avi_splice_sites,216,16,200,ok,0.86640625,0.5893699753434578,0.5,0.985,33.333333333333336,0.5319148936170213,0.5319148936170213
RAD51C,s3_50,classified,avi_splice_site_usage,216,16,200,ok,0.870625,0.7874106591937475,0.5,1.0,,0.1953125,0.1953125
RAD51C,s3_50,classified,avi_splice_junctions,216,16,200,ok,0.8825,0.7073434130582392,1.0,0.27,1.36986301369863,0.0,1.7857142857142858
RAD51C,s3_50,recorded_unclassified,spliceai,75,30,45,ok,0.9007407407407407,0.8826437496719738,0.9,0.7333333333333333,3.375,0.05357142857142857,0.05357142857142857
RAD51C,s3_50,recorded_unclassified,pangolin,75,30,45,ok,0.9125925925925926,0.8919241055595614,0.9,0.7555555555555555,3.681818181818182,0.05,0.05
RAD51C,s3_50,recorded_unclassified,alphagenome,75,30,45,ok,0.8955555555555555,0.8769539319606718,1.0,0.0,1.0,,
RAD51C,s3_50,recorded_unclassified,cadd,75,30,45,ok,0.7796296296296297,0.68718436837935,1.0,0.0,1.0,,
RAD51C,s3_50,recorded_unclassified,phylop,75,30,45,ok,0.7866666666666666,0.7760018195807152,0.9,0.4222222222222222,1.557692307692308,0.2647058823529412,0.2647058823529412
RAD51C,s3_50,recorded_unclassified,phastcons,75,30,45,ok,0.7296296296296296,0.6016811556058379,0.8333333333333334,0.37777777777777777,1.3392857142857144,0.1875,0.1875
RAD51C,s3_50,recorded_unclassified,gpn_msa,75,30,45,ok,0.7966666666666666,0.7696481423370862,1.0,0.022222222222222223,1.0227272727272727,,
RAD51C,s3_50,recorded_unclassified,nt,75,30,45,ok,0.8414814814814815,0.8019981808549105,0.9333333333333333,0.5333333333333333,2.0,0.14285714285714285,0.14285714285714285
RAD51C,s3_50,recorded_unclassified,spliceai_walker,75,30,45,ok,0.9,0.8804037267996089,0.9333333333333333,0.6888888888888889,3.0,0.05357142857142857,0.05357142857142857
RAD51C,s3_50,recorded_unclassified,avi,75,30,45,ok,0.8918518518518519,0.8667633991940897,0.9333333333333333,0.3333333333333333,1.4000000000000001,0.15,0.15
RAD51C,s3_50,recorded_unclassified,avi_splice_sites,75,30,45,ok,0.8607407407407407,0.831523436305814,0.8,0.8222222222222222,4.5,0.1323529411764706,0.1323529411764706
RAD51C,s3_50,recorded_unclassified,avi_splice_site_usage,75,30,45,ok,0.8951851851851852,0.8967593453362215,0.8666666666666667,0.8222222222222222,4.875,0.1323529411764706,0.1323529411764706
